weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W22,KE,Nairobi,Serahwinfred Muoki,SMB,sp_activation,ASIAN FOOD CLASSIC,125349,91013,ASIAN FOOD CLASSIC Nairobi,0.43,1.29
2026-W16,KE,Nairobi,Kevin Wawire,Mid-market,activation,MASHAALLAH,67419,8836,&The Chef House,4.32,4.32
2026-W16,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,23460,16728,&Nairobi Java House Limited,2.36,0.0
2026-W20,KE,Nairobi,Serahwinfred Muoki,SMB,activation,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,0.59,0.59
2026-W20,KE,Nairobi,Serahwinfred Muoki,SMB,activation,PORK CITY,101630,70836,Pork city kabete,3.51,0.0
2026-W20,KE,Nairobi,Serahwinfred Muoki,SMB,sp_reactivation,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,0.49,0.9
2026-W20,KE,Nairobi,Serahwinfred Muoki,SMB,provider_campaign_portal,PORK CITY,101630,70836,Pork city kabete,0.0,1.31
2026-W13,KE,Nairobi,Kevin Wawire,Mid-market,activation,JAJEMELO PIZZA,149295,29060,&Jajemelo Pizza,3.52,0.0
2026-W13,KE,Nairobi,Serahwinfred Muoki,SMB,sp_activation,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,4.66,13.97
2026-W19,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,ASHIANA VEGETARIAN RESTAURANT,184429,137258,ASHIANA VEGETARIAN RESTAURANT Nairobi,21.48,0.0
2026-W19,KE,Nairobi,Sharon Chebet,SMB,activation,GOLDEN EAGLE BUTCHERY & KITCHEN,195572,145482,GOLDEN EAGLE BUTCHERY & KITCHEN Nairobi,0.99,0.0
2026-W19,KE,Nairobi,Wambui Kogi,Mid-market,activation,CINNAMON THE FLAVOR OF INDIA,53626,8826,&Cinnamon The Flavor of India,0.18,0.0
2026-W16,KE,Nairobi,Sharon Chebet,SMB,activation,GOLDEN EAGLE BUTCHERY & KITCHEN,195572,145482,GOLDEN EAGLE BUTCHERY & KITCHEN Nairobi,0.71,0.0
2026-W16,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,JAVA HOUSE,24144,16728,&Nairobi Java House Limited,0.0,9.93
